Angle(Deg)	I1	I2	Itotal
1.026603	7.095463e+004	7.092456e+004	1.418792e+005
1.027103	7.032928e+004	7.029942e+004	1.406287e+005
1.027603	6.970738e+004	6.967775e+004	1.393851e+005
1.028103	6.908893e+004	6.905951e+004	1.381484e+005
1.028603	6.847392e+004	6.844472e+004	1.369186e+005
1.029103	6.786233e+004	6.783335e+004	1.356957e+005
1.029603	6.725417e+004	6.722541e+004	1.344796e+005
1.030103	6.664942e+004	6.662087e+004	1.332703e+005
1.030603	6.604807e+004	6.601974e+004	1.320678e+005
1.031103	6.545012e+004	6.542199e+004	1.308721e+005
1.031603	6.485555e+004	6.482764e+004	1.296832e+005
1.032103	6.426436e+004	6.423666e+004	1.285010e+005
1.032603	6.367654e+004	6.364905e+004	1.273256e+005
1.033103	6.309208e+004	6.306480e+004	1.261569e+005
1.033603	6.251096e+004	6.248389e+004	1.249949e+005
1.034103	6.193319e+004	6.190633e+004	1.238395e+005
1.034603	6.135876e+004	6.133210e+004	1.226909e+005
1.035104	6.078765e+004	6.076120e+004	1.215488e+005
1.035604	6.021985e+004	6.019361e+004	1.204135e+005
1.036104	5.965537e+004	5.962933e+004	1.192847e+005
1.036604	5.909418e+004	5.906835e+004	1.181625e+005
1.037104	5.853628e+004	5.851066e+004	1.170469e+005
1.037604	5.798167e+004	5.795624e+004	1.159379e+005
1.038104	5.743033e+004	5.740510e+004	1.148354e+005
1.038604	5.688225e+004	5.685723e+004	1.137395e+005
1.039104	5.633743e+004	5.631261e+004	1.126500e+005
1.039604	5.579586e+004	5.577123e+004	1.115671e+005
1.040104	5.525752e+004	5.523309e+004	1.104906e+005
1.040604	5.472241e+004	5.469819e+004	1.094206e+005
1.041104	5.419053e+004	5.416650e+004	1.083570e+005
1.041604	5.366186e+004	5.363802e+004	1.072999e+005
1.042104	5.313639e+004	5.311275e+004	1.062491e+005
1.042604	5.261412e+004	5.259067e+004	1.052048e+005
1.043104	5.209503e+004	5.207178e+004	1.041668e+005
1.043604	5.157913e+004	5.155607e+004	1.031352e+005
1.044104	5.106639e+004	5.104352e+004	1.021099e+005
1.044604	5.055681e+004	5.053414e+004	1.010909e+005
1.045105	5.005039e+004	5.002790e+004	1.000783e+005
1.045605	4.954711e+004	4.952481e+004	9.907192e+004
1.046105	4.904696e+004	4.902485e+004	9.807182e+004
1.046605	4.854994e+004	4.852802e+004	9.707797e+004
1.047105	4.805604e+004	4.803431e+004	9.609035e+004
1.047605	4.756525e+004	4.754370e+004	9.510896e+004
1.048105	4.707756e+004	4.705620e+004	9.413376e+004
1.048605	4.659296e+004	4.657178e+004	9.316475e+004
1.049105	4.611145e+004	4.609045e+004	9.220190e+004
1.049605	4.563301e+004	4.561219e+004	9.124520e+004
1.050105	4.515763e+004	4.513700e+004	9.029464e+004
1.050605	4.468532e+004	4.466487e+004	8.935019e+004
1.051105	4.421605e+004	4.419578e+004	8.841183e+004
1.051605	4.374983e+004	4.372974e+004	8.747956e+004
1.052105	4.328663e+004	4.326672e+004	8.655335e+004
1.052605	4.282646e+004	4.280673e+004	8.563319e+004
1.053105	4.236931e+004	4.234975e+004	8.471905e+004
1.053605	4.191516e+004	4.189578e+004	8.381093e+004
1.054105	4.146401e+004	4.144480e+004	8.290881e+004
1.054605	4.101584e+004	4.099681e+004	8.201266e+004
1.055106	4.057066e+004	4.055181e+004	8.112247e+004
1.055606	4.012845e+004	4.010977e+004	8.023822e+004
1.056106	3.968921e+004	3.967070e+004	7.935991e+004
1.056606	3.925292e+004	3.923458e+004	7.848750e+004
1.057106	3.881957e+004	3.880141e+004	7.762098e+004
1.057606	3.838917e+004	3.837117e+004	7.676034e+004
1.058106	3.796169e+004	3.794386e+004	7.590556e+004
1.058606	3.753714e+004	3.751948e+004	7.505662e+004
1.059106	3.711550e+004	3.709800e+004	7.421350e+004
1.059606	3.669676e+004	3.667943e+004	7.337619e+004
1.060106	3.628092e+004	3.626375e+004	7.254467e+004
1.060606	3.586796e+004	3.585096e+004	7.171892e+004
1.061106	3.545788e+004	3.544105e+004	7.089893e+004
1.061606	3.505068e+004	3.503400e+004	7.008468e+004
1.062106	3.464633e+004	3.462982e+004	6.927615e+004
1.062606	3.424484e+004	3.422849e+004	6.847333e+004
1.063106	3.384619e+004	3.383000e+004	6.767619e+004
1.063606	3.345038e+004	3.343435e+004	6.688473e+004
1.064106	3.305740e+004	3.304153e+004	6.609892e+004
1.064606	3.266723e+004	3.265152e+004	6.531875e+004
1.065107	3.227988e+004	3.226432e+004	6.454420e+004
1.065607	3.189532e+004	3.187993e+004	6.377525e+004
1.066107	3.151357e+004	3.149833e+004	6.301189e+004
1.066607	3.113459e+004	3.111951e+004	6.225410e+004
1.067107	3.075840e+004	3.074347e+004	6.150186e+004
1.067607	3.038497e+004	3.037019e+004	6.075516e+004
1.068107	3.001430e+004	2.999968e+004	6.001398e+004
1.068607	2.964639e+004	2.963191e+004	5.927830e+004
1.069107	2.928122e+004	2.926689e+004	5.854811e+004
1.069607	2.891878e+004	2.890460e+004	5.782338e+004
1.070107	2.855907e+004	2.854504e+004	5.710411e+004
1.070607	2.820207e+004	2.818820e+004	5.639027e+004
1.071107	2.784779e+004	2.783406e+004	5.568185e+004
1.071607	2.749621e+004	2.748263e+004	5.497883e+004
1.072107	2.714732e+004	2.713388e+004	5.428120e+004
1.072607	2.680111e+004	2.678782e+004	5.358894e+004
1.073107	2.645758e+004	2.644444e+004	5.290202e+004
1.073607	2.611672e+004	2.610372e+004	5.222044e+004
1.074107	2.577852e+004	2.576566e+004	5.154418e+004
1.074607	2.544297e+004	2.543025e+004	5.087322e+004
1.075108	2.511006e+004	2.509748e+004	5.020755e+004
1.075608	2.477979e+004	2.476735e+004	4.954714e+004
1.076108	2.445214e+004	2.443984e+004	4.889198e+004
1.076608	2.412711e+004	2.411495e+004	4.824206e+004
1.077108	2.380469e+004	2.379267e+004	4.759735e+004
1.077608	2.348487e+004	2.347298e+004	4.695785e+004
1.078108	2.316764e+004	2.315589e+004	4.632353e+004
1.078608	2.285299e+004	2.284138e+004	4.569438e+004
1.079108	2.254093e+004	2.252945e+004	4.507037e+004
1.079608	2.223143e+004	2.222008e+004	4.445151e+004
1.080108	2.192449e+004	2.191327e+004	4.383776e+004
1.080608	2.162010e+004	2.160902e+004	4.322911e+004
1.081108	2.131825e+004	2.130730e+004	4.262555e+004
1.081608	2.101894e+004	2.100812e+004	4.202706e+004
1.082108	2.072215e+004	2.071146e+004	4.143361e+004
1.082608	2.042788e+004	2.041732e+004	4.084520e+004
1.083108	2.013612e+004	2.012569e+004	4.026182e+004
1.083608	1.984687e+004	1.983656e+004	3.968343e+004
1.084108	1.956010e+004	1.954993e+004	3.911003e+004
1.084608	1.927582e+004	1.926577e+004	3.854160e+004
1.085109	1.899402e+004	1.898410e+004	3.797812e+004
1.085609	1.871469e+004	1.870489e+004	3.741957e+004
1.086109	1.843781e+004	1.842814e+004	3.686595e+004
1.086609	1.816339e+004	1.815384e+004	3.631723e+004
1.087109	1.789141e+004	1.788198e+004	3.577340e+004
1.087609	1.762187e+004	1.761256e+004	3.523443e+004
1.088109	1.735476e+004	1.734557e+004	3.470033e+004
1.088609	1.709006e+004	1.708099e+004	3.417106e+004
1.089109	1.682778e+004	1.681883e+004	3.364661e+004
1.089609	1.656790e+004	1.655906e+004	3.312696e+004
1.090109	1.631041e+004	1.630169e+004	3.261211e+004
1.090609	1.605531e+004	1.604671e+004	3.210202e+004
1.091109	1.580259e+004	1.579410e+004	3.159670e+004
1.091609	1.555224e+004	1.554387e+004	3.109611e+004
1.092109	1.530425e+004	1.529599e+004	3.060025e+004
1.092609	1.505862e+004	1.505047e+004	3.010909e+004
1.093109	1.481533e+004	1.480730e+004	2.962262e+004
1.093609	1.457438e+004	1.456646e+004	2.914083e+004
1.094109	1.433576e+004	1.432795e+004	2.866370e+004
1.094609	1.409946e+004	1.409176e+004	2.819121e+004
1.095110	1.386547e+004	1.385788e+004	2.772335e+004
1.095610	1.363379e+004	1.362631e+004	2.726010e+004
1.096110	1.340441e+004	1.339703e+004	2.680144e+004
1.096610	1.317731e+004	1.317004e+004	2.634735e+004
1.097110	1.295250e+004	1.294534e+004	2.589783e+004
1.097610	1.272996e+004	1.272290e+004	2.545286e+004
1.098110	1.250968e+004	1.250273e+004	2.501241e+004
1.098610	1.229167e+004	1.228482e+004	2.457648e+004
1.099110	1.207590e+004	1.206915e+004	2.414505e+004
1.099610	1.186237e+004	1.185572e+004	2.371809e+004
1.100110	1.165107e+004	1.164453e+004	2.329561e+004
1.100610	1.144200e+004	1.143556e+004	2.287757e+004
1.101110	1.123515e+004	1.122881e+004	2.246396e+004
1.101610	1.103051e+004	1.102426e+004	2.205477e+004
1.102110	1.082806e+004	1.082192e+004	2.164998e+004
1.102610	1.062781e+004	1.062177e+004	2.124958e+004
1.103110	1.042975e+004	1.042380e+004	2.085355e+004
1.103610	1.023386e+004	1.022800e+004	2.046186e+004
1.104110	1.004014e+004	1.003438e+004	2.007452e+004
1.104610	9.848583e+003	9.842916e+003	1.969150e+004
1.105111	9.659178e+003	9.653605e+003	1.931278e+004
1.105611	9.471918e+003	9.466438e+003	1.893836e+004
1.106111	9.286796e+003	9.281408e+003	1.856820e+004
1.106611	9.103803e+003	9.098506e+003	1.820231e+004
1.107111	8.922931e+003	8.917725e+003	1.784066e+004
1.107611	8.744174e+003	8.739057e+003	1.748323e+004
1.108111	8.567521e+003	8.562494e+003	1.713001e+004
1.108611	8.392967e+003	8.388027e+003	1.678099e+004
1.109111	8.220502e+003	8.215650e+003	1.643615e+004
1.109611	8.050120e+003	8.045355e+003	1.609547e+004
1.110111	7.881812e+003	7.877132e+003	1.575894e+004
1.110611	7.715570e+003	7.710976e+003	1.542655e+004
1.111111	7.551386e+003	7.546877e+003	1.509826e+004
1.111611	7.389254e+003	7.384828e+003	1.477408e+004
1.112111	7.229164e+003	7.224821e+003	1.445398e+004
1.112611	7.071109e+003	7.066848e+003	1.413796e+004
1.113111	6.915082e+003	6.910902e+003	1.382598e+004
1.113611	6.761073e+003	6.756974e+003	1.351805e+004
1.114111	6.609077e+003	6.605058e+003	1.321413e+004
1.114611	6.459084e+003	6.455144e+003	1.291423e+004
1.115112	6.311088e+003	6.307226e+003	1.261831e+004
1.115612	6.165079e+003	6.161295e+003	1.232637e+004
1.116112	6.021052e+003	6.017344e+003	1.203840e+004
1.116612	5.878997e+003	5.875366e+003	1.175436e+004
1.117112	5.738907e+003	5.735351e+003	1.147426e+004
1.117612	5.600775e+003	5.597293e+003	1.119807e+004
1.118112	5.464592e+003	5.461184e+003	1.092578e+004
1.118612	5.330351e+003	5.327017e+003	1.065737e+004
1.119112	5.198044e+003	5.194782e+003	1.039283e+004
1.119612	5.067664e+003	5.064474e+003	1.013214e+004
1.120112	4.939203e+003	4.936084e+003	9.875287e+003
1.120612	4.812653e+003	4.809604e+003	9.622257e+003
1.121112	4.688006e+003	4.685026e+003	9.373033e+003
1.121612	4.565256e+003	4.562344e+003	9.127600e+003
1.122112	4.444393e+003	4.441550e+003	8.885943e+003
1.122612	4.325411e+003	4.322635e+003	8.648046e+003
1.123112	4.208302e+003	4.205592e+003	8.413894e+003
1.123612	4.093058e+003	4.090414e+003	8.183473e+003
1.124112	3.979672e+003	3.977093e+003	7.956766e+003
1.124612	3.868136e+003	3.865622e+003	7.733758e+003
1.125113	3.758443e+003	3.755992e+003	7.514435e+003
1.125613	3.650584e+003	3.648196e+003	7.298781e+003
1.126113	3.544553e+003	3.542227e+003	7.086781e+003
1.126613	3.440342e+003	3.438077e+003	6.878419e+003
1.127113	3.337943e+003	3.335739e+003	6.673682e+003
1.127613	3.237349e+003	3.235204e+003	6.472553e+003
1.128113	3.138552e+003	3.136466e+003	6.275018e+003
1.128613	3.041544e+003	3.039517e+003	6.081061e+003
1.129113	2.946319e+003	2.944350e+003	5.890668e+003
1.129613	2.852868e+003	2.850956e+003	5.703824e+003
1.130113	2.761184e+003	2.759329e+003	5.520513e+003
1.130613	2.671260e+003	2.669460e+003	5.340721e+003
1.131113	2.583089e+003	2.581343e+003	5.164432e+003
1.131613	2.496662e+003	2.494971e+003	4.991632e+003
1.132113	2.411972e+003	2.410334e+003	4.822306e+003
1.132613	2.329012e+003	2.327427e+003	4.656439e+003
1.133113	2.247774e+003	2.246241e+003	4.494016e+003
1.133613	2.168252e+003	2.166770e+003	4.335022e+003
1.134113	2.090437e+003	2.089005e+003	4.179442e+003
1.134613	2.014322e+003	2.012940e+003	4.027262e+003
1.135114	1.939899e+003	1.938567e+003	3.878467e+003
1.135614	1.867162e+003	1.865879e+003	3.733041e+003
1.136114	1.796104e+003	1.794868e+003	3.590971e+003
1.136614	1.726715e+003	1.725526e+003	3.452242e+003
1.137114	1.658990e+003	1.657848e+003	3.316838e+003
1.137614	1.592921e+003	1.591824e+003	3.184745e+003
1.138114	1.528500e+003	1.527449e+003	3.055949e+003
1.138614	1.465721e+003	1.464713e+003	2.930435e+003
1.139114	1.404576e+003	1.403612e+003	2.808187e+003
1.139614	1.345057e+003	1.344136e+003	2.689193e+003
1.140114	1.287158e+003	1.286278e+003	2.573436e+003
1.140614	1.230870e+003	1.230033e+003	2.460903e+003
1.141114	1.176188e+003	1.175391e+003	2.351579e+003
1.141614	1.123103e+003	1.122346e+003	2.245449e+003
1.142114	1.071608e+003	1.070890e+003	2.142498e+003
1.142614	1.021696e+003	1.021017e+003	2.042714e+003
1.143114	9.733603e+002	9.727195e+002	1.946080e+003
1.143614	9.265929e+002	9.259894e+002	1.852582e+003
1.144114	8.813869e+002	8.808201e+002	1.762207e+003
1.144614	8.377351e+002	8.372042e+002	1.674939e+003
1.145115	7.956303e+002	7.951347e+002	1.590765e+003
1.145615	7.550652e+002	7.546042e+002	1.509669e+003
1.146115	7.160328e+002	7.156058e+002	1.431639e+003
1.146615	6.785259e+002	6.781321e+002	1.356658e+003
1.147115	6.425374e+002	6.421761e+002	1.284713e+003
1.147615	6.080600e+002	6.077306e+002	1.215791e+003
1.148115	5.750867e+002	5.747885e+002	1.149875e+003
1.148615	5.436104e+002	5.433427e+002	1.086953e+003
1.149115	5.136239e+002	5.133861e+002	1.027010e+003
1.149615	4.851202e+002	4.849115e+002	9.700317e+002
1.150115	4.580922e+002	4.579120e+002	9.160042e+002
1.150615	4.325328e+002	4.323805e+002	8.649133e+002
1.151115	4.084349e+002	4.083098e+002	8.167448e+002
1.151615	3.857916e+002	3.856930e+002	7.714846e+002
1.152115	3.645957e+002	3.645230e+002	7.291188e+002
1.152615	3.448403e+002	3.447928e+002	6.896332e+002
1.153115	3.265183e+002	3.264954e+002	6.530137e+002
1.153615	3.096228e+002	3.096237e+002	6.192465e+002
1.154115	2.941467e+002	2.941708e+002	5.883175e+002
1.154615	2.800830e+002	2.801298e+002	5.602128e+002
1.155116	2.674248e+002	2.674935e+002	5.349183e+002
1.155616	2.561652e+002	2.562551e+002	5.124203e+002
1.156116	2.462971e+002	2.464076e+002	4.927048e+002
1.156616	2.378137e+002	2.379442e+002	4.757579e+002
1.157116	2.307080e+002	2.308578e+002	4.615657e+002
1.157616	2.249730e+002	2.251415e+002	4.501145e+002
1.158116	2.206020e+002	2.207885e+002	4.413905e+002
1.158616	2.175880e+002	2.177918e+002	4.353798e+002
1.159116	2.159241e+002	2.161447e+002	4.320688e+002
1.159616	2.156034e+002	2.158401e+002	4.314435e+002
1.160116	2.166192e+002	2.168713e+002	4.334905e+002
1.160616	2.189645e+002	2.192314e+002	4.381959e+002
1.161116	2.226325e+002	2.229136e+002	4.455461e+002
1.161616	2.276164e+002	2.279110e+002	4.555274e+002
1.162116	2.339094e+002	2.342169e+002	4.681263e+002
1.162616	2.415046e+002	2.418244e+002	4.833291e+002
1.163116	2.503954e+002	2.507268e+002	5.011222e+002
1.163616	2.605748e+002	2.609173e+002	5.214921e+002
1.164116	2.720362e+002	2.723891e+002	5.444253e+002
1.164616	2.847728e+002	2.851354e+002	5.699082e+002
1.165117	2.987779e+002	2.991496e+002	5.979274e+002
1.165617	3.140446e+002	3.144248e+002	6.284694e+002
1.166117	3.305663e+002	3.309544e+002	6.615208e+002
1.166617	3.483364e+002	3.487317e+002	6.970681e+002
1.167117	3.673480e+002	3.677500e+002	7.350980e+002
1.167617	3.875945e+002	3.880026e+002	7.755971e+002
1.168117	4.090693e+002	4.094827e+002	8.185520e+002
1.168617	4.317656e+002	4.321839e+002	8.639495e+002
1.169117	4.556769e+002	4.560993e+002	9.117762e+002
1.169617	4.807964e+002	4.812224e+002	9.620189e+002
1.170117	5.071177e+002	5.075466e+002	1.014664e+003
1.170617	5.346339e+002	5.350652e+002	1.069699e+003
1.171117	5.633386e+002	5.637717e+002	1.127110e+003
1.171617	5.932252e+002	5.936594e+002	1.186885e+003
1.172117	6.242870e+002	6.247217e+002	1.249009e+003
1.172617	6.565175e+002	6.569522e+002	1.313470e+003
1.173117	6.899102e+002	6.903442e+002	1.380254e+003
1.173617	7.244585e+002	7.248913e+002	1.449350e+003
1.174117	7.601559e+002	7.605868e+002	1.520743e+003
1.174617	7.969959e+002	7.974243e+002	1.594420e+003
1.175118	8.349719e+002	8.353973e+002	1.670369e+003
1.175618	8.740775e+002	8.744992e+002	1.748577e+003
1.176118	9.143061e+002	9.147236e+002	1.829030e+003
1.176618	9.556514e+002	9.560641e+002	1.911715e+003
1.177118	9.981068e+002	9.985141e+002	1.996621e+003
1.177618	1.041666e+003	1.042067e+003	2.083733e+003
1.178118	1.086322e+003	1.086717e+003	2.173039e+003
1.178618	1.132070e+003	1.132457e+003	2.264527e+003
1.179118	1.178901e+003	1.179281e+003	2.358182e+003
1.179618	1.226811e+003	1.227183e+003	2.453994e+003
1.180118	1.275792e+003	1.276155e+003	2.551947e+003
1.180618	1.325839e+003	1.326192e+003	2.652031e+003
1.181118	1.376945e+003	1.377288e+003	2.754232e+003
1.181618	1.429103e+003	1.429435e+003	2.858538e+003
1.182118	1.482307e+003	1.482629e+003	2.964936e+003
1.182618	1.536552e+003	1.536861e+003	3.073413e+003
1.183118	1.591830e+003	1.592127e+003	3.183956e+003
1.183618	1.648135e+003	1.648419e+003	3.296554e+003
1.184118	1.705461e+003	1.705732e+003	3.411193e+003
1.184618	1.763802e+003	1.764059e+003	3.527861e+003
1.185119	1.823152e+003	1.823394e+003	3.646545e+003
1.185619	1.883503e+003	1.883730e+003	3.767234e+003
1.186119	1.944851e+003	1.945062e+003	3.889913e+003
1.186619	2.007189e+003	2.007384e+003	4.014572e+003
1.187119	2.070510e+003	2.070688e+003	4.141197e+003
1.187619	2.134808e+003	2.134969e+003	4.269777e+003
1.188119	2.200078e+003	2.200221e+003	4.400298e+003
1.188619	2.266312e+003	2.266437e+003	4.532749e+003
1.189119	2.333506e+003	2.333611e+003	4.667117e+003
1.189619	2.401652e+003	2.401738e+003	4.803389e+003
1.190119	2.470744e+003	2.470810e+003	4.941555e+003
1.190619	2.540777e+003	2.540823e+003	5.081600e+003
1.191119	2.611745e+003	2.611769e+003	5.223514e+003
1.191619	2.683640e+003	2.683643e+003	5.367283e+003
1.192119	2.756458e+003	2.756438e+003	5.512896e+003
1.192619	2.830192e+003	2.830149e+003	5.660341e+003
1.193119	2.904836e+003	2.904770e+003	5.809605e+003
1.193619	2.980383e+003	2.980293e+003	5.960677e+003
1.194119	3.056829e+003	3.056715e+003	6.113544e+003
1.194619	3.134166e+003	3.134027e+003	6.268194e+003
1.195120	3.212390e+003	3.212225e+003	6.424615e+003
1.195620	3.291493e+003	3.291302e+003	6.582795e+003
1.196120	3.371470e+003	3.371253e+003	6.742723e+003
1.196620	3.452315e+003	3.452071e+003	6.904386e+003
1.197120	3.534022e+003	3.533750e+003	7.067772e+003
1.197620	3.616585e+003	3.616285e+003	7.232870e+003
1.198120	3.699998e+003	3.699670e+003	7.399668e+003
1.198620	3.784255e+003	3.783898e+003	7.568153e+003
1.199120	3.869351e+003	3.868964e+003	7.738314e+003
1.199620	3.955279e+003	3.954861e+003	7.910140e+003
1.200120	4.042033e+003	4.041585e+003	8.083618e+003
1.200620	4.129608e+003	4.129129e+003	8.258736e+003
1.201120	4.217997e+003	4.217487e+003	8.435484e+003
1.201620	4.307196e+003	4.306653e+003	8.613849e+003
1.202120	4.397197e+003	4.396622e+003	8.793819e+003
1.202620	4.487996e+003	4.487387e+003	8.975384e+003
1.203120	4.579586e+003	4.578944e+003	9.158530e+003
1.203620	4.671962e+003	4.671286e+003	9.343248e+003
1.204120	4.765118e+003	4.764407e+003	9.529525e+003
1.204620	4.859048e+003	4.858301e+003	9.717349e+003
1.205121	4.953746e+003	4.952964e+003	9.906710e+003
1.205621	5.049207e+003	5.048389e+003	1.009760e+004
1.206121	5.145424e+003	5.144570e+003	1.028999e+004
1.206621	5.242393e+003	5.241501e+003	1.048389e+004
1.207121	5.340107e+003	5.339178e+003	1.067929e+004
1.207621	5.438561e+003	5.437594e+003	1.087616e+004
1.208121	5.537750e+003	5.536744e+003	1.107449e+004
1.208621	5.637666e+003	5.636621e+003	1.127429e+004
1.209121	5.738306e+003	5.737221e+003	1.147553e+004
1.209621	5.839662e+003	5.838538e+003	1.167820e+004
1.210121	5.941730e+003	5.940565e+003	1.188230e+004
1.210621	6.044504e+003	6.043298e+003	1.208780e+004
1.211121	6.147978e+003	6.146731e+003	1.229471e+004
1.211621	6.252147e+003	6.250858e+003	1.250301e+004
1.212121	6.357005e+003	6.355674e+003	1.271268e+004
1.212621	6.462547e+003	6.461173e+003	1.292372e+004
1.213121	6.568767e+003	6.567349e+003	1.313612e+004
1.213621	6.675659e+003	6.674198e+003	1.334986e+004
1.214121	6.783219e+003	6.781713e+003	1.356493e+004
1.214621	6.891439e+003	6.889889e+003	1.378133e+004
1.215122	7.000316e+003	6.998721e+003	1.399904e+004
1.215622	7.109844e+003	7.108203e+003	1.421805e+004
1.216122	7.220016e+003	7.218329e+003	1.443835e+004
1.216622	7.330828e+003	7.329095e+003	1.465992e+004
1.217122	7.442275e+003	7.440494e+003	1.488277e+004
1.217622	7.554350e+003	7.552522e+003	1.510687e+004
1.218122	7.667048e+003	7.665173e+003	1.533222e+004
